영업일자,영업장명_메뉴명,매출수량,영업장명,메뉴명,요일,월,주말여부
2023-01-03,카페테리아_치즈돈까스,72,카페테리아,치즈돈까스,1,1,0
2023-01-03,라그로타_양갈비 (4ps),0,라그로타,양갈비 (4ps),1,1,0
2023-01-03,포레스트릿_생수,114,포레스트릿,생수,1,1,0
2023-01-03,"느티나무 셀프BBQ_본삼겹 (단품,실내)",2,느티나무 셀프BBQ,"본삼겹 (단품,실내)",1,1,0
2023-01-03,카페테리아_카페라떼(HOT),55,카페테리아,카페라떼(HOT),1,1,0
2023-01-03,느티나무 셀프BBQ_스프라이트 (단체),10,느티나무 셀프BBQ,스프라이트 (단체),1,1,0
2023-01-03,포레스트릿_스프라이트,31,포레스트릿,스프라이트,1,1,0
2023-01-03,연회장_Grand Ballroom,0,연회장,Grand Ballroom,1,1,0
2023-01-03,느티나무 셀프BBQ_참이슬 (단체),4,느티나무 셀프BBQ,참이슬 (단체),1,1,0
2023-01-03,카페테리아_짜장밥,10,카페테리아,짜장밥,1,1,0
2023-01-03,담하_한우 떡갈비 정식,13,담하,한우 떡갈비 정식,1,1,0
2023-01-03,"느티나무 셀프BBQ_대여료 90,000원",0,느티나무 셀프BBQ,"대여료 90,000원",1,1,0
2023-01-03,카페테리아_단체식 18000(신),0,카페테리아,단체식 18000(신),1,1,0
2023-01-03,포레스트릿_떡볶이,190,포레스트릿,떡볶이,1,1,0
2023-01-03,포레스트릿_카페라떼(ICE),16,포레스트릿,카페라떼(ICE),1,1,0
2023-01-03,담하_(후식) 물냉면,0,담하,(후식) 물냉면,1,1,0
2023-01-03,담하_들깨 양지탕,6,담하,들깨 양지탕,1,1,0
2023-01-03,담하_생목살 김치찌개,47,담하,생목살 김치찌개,1,1,0
2023-01-03,포레스트릿_코카콜라,94,포레스트릿,코카콜라,1,1,0
2023-01-03,포레스트릿_카페라떼(HOT),57,포레스트릿,카페라떼(HOT),1,1,0
2023-01-03,라그로타_스프라이트,0,라그로타,스프라이트,1,1,0
2023-01-03,미라시아_BBQ 고기추가,0,미라시아,BBQ 고기추가,1,1,0
2023-01-03,카페테리아_짬뽕,43,카페테리아,짬뽕,1,1,0
2023-01-03,담하_공깃밥,45,담하,공깃밥,1,1,0
2023-01-03,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),0,느티나무 셀프BBQ,잔디그늘집 대여료 (12인석),1,1,0
2023-01-03,담하_처음처럼,7,담하,처음처럼,1,1,0
2023-01-03,라그로타_시저 샐러드 ,0,라그로타,시저 샐러드 ,1,1,0
2023-01-03,연회장_Conference M1,0,연회장,Conference M1,1,1,0
2023-01-03,포레스트릿_치즈 핫도그,152,포레스트릿,치즈 핫도그,1,1,0
2023-01-03,담하_참이슬,3,담하,참이슬,1,1,0
2023-01-03,담하_담하 한우 불고기,46,담하,담하 한우 불고기,1,1,0
2023-01-03,담하_메밀면 사리,5,담하,메밀면 사리,1,1,0
2023-01-03,느티나무 셀프BBQ_일회용 소주컵,0,느티나무 셀프BBQ,일회용 소주컵,1,1,0
2023-01-03,라그로타_G-Charge(3),0,라그로타,G-Charge(3),1,1,0
2023-01-03,포레스트릿_복숭아 아이스티,61,포레스트릿,복숭아 아이스티,1,1,0
2023-01-04,미라시아_얼그레이 하이볼,2,미라시아,얼그레이 하이볼,2,1,0
2023-01-04,라그로타_Gls.미션 서드,1,라그로타,Gls.미션 서드,2,1,0
2023-01-04,연회장_Conference M8,0,연회장,Conference M8,2,1,0
2023-01-04,미라시아_애플망고 에이드,4,미라시아,애플망고 에이드,2,1,0
2023-01-04,담하_참이슬,3,담하,참이슬,2,1,0
2023-01-04,포레스트릿_생수,180,포레스트릿,생수,2,1,0
2023-01-04,포레스트릿_복숭아 아이스티,103,포레스트릿,복숭아 아이스티,2,1,0
2023-01-04,라그로타_하이네켄(생),2,라그로타,하이네켄(생),2,1,0
2023-01-04,카페테리아_돼지고기 김치찌개,57,카페테리아,돼지고기 김치찌개,2,1,0
2023-01-04,담하_들깨 양지탕,5,담하,들깨 양지탕,2,1,0
2023-01-04,화담숲주막_찹쌀식혜,0,화담숲주막,찹쌀식혜,2,1,0
2023-01-04,카페테리아_복숭아 아이스티,52,카페테리아,복숭아 아이스티,2,1,0
2023-01-04,카페테리아_새우 볶음밥,62,카페테리아,새우 볶음밥,2,1,0
2023-01-04,느티나무 셀프BBQ_친환경 접시 23cm,0,느티나무 셀프BBQ,친환경 접시 23cm,2,1,0
2023-01-04,화담숲카페_카페라떼 ICE,0,화담숲카페,카페라떼 ICE,2,1,0
2023-01-04,연회장_Cookie Platter,0,연회장,Cookie Platter,2,1,0
2023-01-04,연회장_삼겹살추가 (200g),0,연회장,삼겹살추가 (200g),2,1,0
2023-01-04,라그로타_G-Charge(3),0,라그로타,G-Charge(3),2,1,0
2023-01-04,미라시아_스텔라(무제한),0,미라시아,스텔라(무제한),2,1,0
2023-01-04,"느티나무 셀프BBQ_대여료 60,000원",6,느티나무 셀프BBQ,"대여료 60,000원",2,1,0
2023-01-04,담하_(정식) 물냉면 ,0,담하,(정식) 물냉면 ,2,1,0
2023-01-04,연회장_매콤 무뼈닭발&계란찜,1,연회장,매콤 무뼈닭발&계란찜,2,1,0
2023-01-04,포레스트릿_치즈 핫도그,144,포레스트릿,치즈 핫도그,2,1,0
2023-01-04,연회장_로제 치즈떡볶이,3,연회장,로제 치즈떡볶이,2,1,0
2023-01-04,연회장_모둠 돈육구이(3인),12,연회장,모둠 돈육구이(3인),2,1,0
2023-01-04,담하_(후식) 된장찌개,6,담하,(후식) 된장찌개,2,1,0
2023-01-04,포레스트릿_카페라떼(HOT),60,포레스트릿,카페라떼(HOT),2,1,0
2023-01-04,담하_생목살 김치찌개,20,담하,생목살 김치찌개,2,1,0
2023-01-04,연회장_골뱅이무침,4,연회장,골뱅이무침,2,1,0
2023-01-04,라그로타_아메리카노,1,라그로타,아메리카노,2,1,0
2023-01-04,라그로타_자몽리치에이드,1,라그로타,자몽리치에이드,2,1,0
2023-01-04,라그로타_미션 서드 카베르네 쉬라,0,라그로타,미션 서드 카베르네 쉬라,2,1,0
2023-01-04,포레스트릿_코카콜라,125,포레스트릿,코카콜라,2,1,0
2023-01-04,"느티나무 셀프BBQ_대여료 30,000원",3,느티나무 셀프BBQ,"대여료 30,000원",2,1,0
2023-01-04,포레스트릿_아메리카노(ICE),98,포레스트릿,아메리카노(ICE),2,1,0
2023-01-04,연회장_Convention Hall,1,연회장,Convention Hall,2,1,0
2023-01-04,미라시아_오븐구이 윙과 킬바사소세지,1,미라시아,오븐구이 윙과 킬바사소세지,2,1,0
2023-01-04,카페테리아_구슬아이스크림,75,카페테리아,구슬아이스크림,2,1,0
2023-01-04,미라시아_쉬림프 투움바 파스타,0,미라시아,쉬림프 투움바 파스타,2,1,0
2023-01-04,카페테리아_공깃밥(추가),45,카페테리아,공깃밥(추가),2,1,0
2023-01-04,포레스트릿_스프라이트,49,포레스트릿,스프라이트,2,1,0
2023-01-04,라그로타_콜라,1,라그로타,콜라,2,1,0
2023-01-04,라그로타_Open Food,0,라그로타,Open Food,2,1,0
2023-01-04,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),0,느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),2,1,0
2023-01-04,라그로타_스프라이트,1,라그로타,스프라이트,2,1,0
2023-01-04,담하_은이버섯 갈비탕,12,담하,은이버섯 갈비탕,2,1,0
2023-01-04,연회장_주먹밥 (2ea),3,연회장,주먹밥 (2ea),2,1,0
2023-01-04,라그로타_카스,8,라그로타,카스,2,1,0
2023-01-04,포레스트릿_페스츄리 소시지,72,포레스트릿,페스츄리 소시지,2,1,0
2023-01-04,연회장_야채추가,1,연회장,야채추가,2,1,0
2023-01-04,포레스트릿_아메리카노(HOT),87,포레스트릿,아메리카노(HOT),2,1,0
2023-01-04,담하_라면사리,2,담하,라면사리,2,1,0
2023-01-04,느티나무 셀프BBQ_햇반,0,느티나무 셀프BBQ,햇반,2,1,0
2023-01-04,포레스트릿_카페라떼(ICE),18,포레스트릿,카페라떼(ICE),2,1,0
2023-01-04,연회장_돈목살 김치찌개 (밥포함),7,연회장,돈목살 김치찌개 (밥포함),2,1,0
2023-01-04,느티나무 셀프BBQ_쌈장,0,느티나무 셀프BBQ,쌈장,2,1,0
2023-01-04,카페테리아_약 고추장 돌솥비빔밥,75,카페테리아,약 고추장 돌솥비빔밥,2,1,0
2023-01-04,카페테리아_짬뽕밥,20,카페테리아,짬뽕밥,2,1,0
2023-01-04,라그로타_그릴드 비프 샐러드,0,라그로타,그릴드 비프 샐러드,2,1,0
2023-01-04,"미라시아_(단체)브런치주중 36,000",39,미라시아,"(단체)브런치주중 36,000",2,1,0
2023-01-04,연회장_OPUS 2,0,연회장,OPUS 2,2,1,0
2023-01-04,담하_한우 우거지 국밥,1,담하,한우 우거지 국밥,2,1,0
2023-01-04,미라시아_브런치 2인 패키지 ,14,미라시아,브런치 2인 패키지 ,2,1,0
2023-01-04,담하_명태회 비빔냉면,0,담하,명태회 비빔냉면,2,1,0
2023-01-04,담하_테라,1,담하,테라,2,1,0
2023-01-04,담하_한우 차돌박이 된장찌개,14,담하,한우 차돌박이 된장찌개,2,1,0
2023-01-04,카페테리아_치즈돈까스,85,카페테리아,치즈돈까스,2,1,0
2023-01-04,연회장_왕갈비치킨,0,연회장,왕갈비치킨,2,1,0
2023-01-04,느티나무 셀프BBQ_신라면,0,느티나무 셀프BBQ,신라면,2,1,0
2023-01-04,라그로타_해산물 토마토 리조또,2,라그로타,해산물 토마토 리조또,2,1,0
2023-01-04,미라시아_BBQ Platter,5,미라시아,BBQ Platter,2,1,0
2023-01-04,미라시아_(화덕) 불고기 페퍼로니 반반피자,6,미라시아,(화덕) 불고기 페퍼로니 반반피자,2,1,0
2023-01-04,담하_한우 떡갈비 정식,22,담하,한우 떡갈비 정식,2,1,0
2023-01-04,카페테리아_짜장밥,7,카페테리아,짜장밥,2,1,0
2023-01-04,담하_느린마을 막걸리,1,담하,느린마을 막걸리,2,1,0
2023-01-04,카페테리아_짜장면,51,카페테리아,짜장면,2,1,0
2023-01-04,담하_한우 미역국 정식,1,담하,한우 미역국 정식,2,1,0
2023-01-04,느티나무 셀프BBQ_BBQ55(단체),0,느티나무 셀프BBQ,BBQ55(단체),2,1,0
2023-01-04,미라시아_글라스와인 (레드),0,미라시아,글라스와인 (레드),2,1,0
2023-01-04,라그로타_시저 샐러드 ,0,라그로타,시저 샐러드 ,2,1,0
2023-01-04,카페테리아_오픈푸드,79,카페테리아,오픈푸드,2,1,0
2023-01-04,카페테리아_짬뽕,36,카페테리아,짬뽕,2,1,0
2023-01-04,담하_(정식) 비빔냉면,0,담하,(정식) 비빔냉면,2,1,0
2023-01-04,미라시아_파스타면 추가(150g),0,미라시아,파스타면 추가(150g),2,1,0
2023-01-04,담하_담하 한우 불고기,32,담하,담하 한우 불고기,2,1,0
2023-01-04,카페테리아_어린이 돈까스,26,카페테리아,어린이 돈까스,2,1,0
2023-01-04,담하_(단체) 황태해장국 3/27까지,0,담하,(단체) 황태해장국 3/27까지,2,1,0
2023-01-04,미라시아_미라시아 브런치 (패키지),32,미라시아,미라시아 브런치 (패키지),2,1,0
2023-01-04,담하_꼬막 비빔밥,0,담하,꼬막 비빔밥,2,1,0
2023-01-04,미라시아_코카콜라,0,미라시아,코카콜라,2,1,0
2023-01-04,카페테리아_아메리카노(ICE),38,카페테리아,아메리카노(ICE),2,1,0
2023-01-04,카페테리아_카페라떼(HOT),64,카페테리아,카페라떼(HOT),2,1,0
2023-01-04,포레스트릿_꼬치어묵,340,포레스트릿,꼬치어묵,2,1,0
2023-01-04,미라시아_콥 샐러드,0,미라시아,콥 샐러드,2,1,0
2023-01-04,미라시아_보일링 랍스타 플래터(덜매운맛),0,미라시아,보일링 랍스타 플래터(덜매운맛),2,1,0
2023-01-04,카페테리아_아메리카노(HOT),86,카페테리아,아메리카노(HOT),2,1,0
2023-01-04,미라시아_브런치(대인) 주중,20,미라시아,브런치(대인) 주중,2,1,0
2023-01-04,라그로타_Gls.Sileni,1,라그로타,Gls.Sileni,2,1,0
2023-01-04,화담숲주막_단호박 식혜 ,0,화담숲주막,단호박 식혜 ,2,1,0
2023-01-04,담하_카스,5,담하,카스,2,1,0
2023-01-04,담하_메밀면 사리,0,담하,메밀면 사리,2,1,0
2023-01-04,카페테리아_카페라떼(ICE),13,카페테리아,카페라떼(ICE),2,1,0
2023-01-04,카페테리아_수제 등심 돈까스,141,카페테리아,수제 등심 돈까스,2,1,0
2023-01-04,카페테리아_샷 추가,6,카페테리아,샷 추가,2,1,0
2023-01-04,라그로타_해산물 토마토 스파게티,3,라그로타,해산물 토마토 스파게티,2,1,0
2023-01-04,담하_갱시기,0,담하,갱시기,2,1,0
2023-01-04,담하_공깃밥,33,담하,공깃밥,2,1,0
2023-01-04,미라시아_브런치(어린이),1,미라시아,브런치(어린이),2,1,0
2023-01-04,담하_황태해장국,13,담하,황태해장국,2,1,0
2023-01-04,포레스트릿_떡볶이,202,포레스트릿,떡볶이,2,1,0
2023-01-04,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),0,느티나무 셀프BBQ,잔디그늘집 대여료 (12인석),2,1,0
2023-01-04,카페테리아_새우튀김 우동,76,카페테리아,새우튀김 우동,2,1,0
2023-01-04,느티나무 셀프BBQ_육개장 사발면,0,느티나무 셀프BBQ,육개장 사발면,2,1,0
2023-01-04,미라시아_브런치 4인 패키지 ,1,미라시아,브런치 4인 패키지 ,2,1,0
2023-01-05,연회장_Conference M8,0,연회장,Conference M8,3,1,0
2023-01-05,포레스트릿_카페라떼(ICE),11,포레스트릿,카페라떼(ICE),3,1,0
2023-01-05,"느티나무 셀프BBQ_대여료 60,000원",2,느티나무 셀프BBQ,"대여료 60,000원",3,1,0
2023-01-05,담하_느린마을 막걸리,2,담하,느린마을 막걸리,3,1,0
2023-01-05,라그로타_제로콜라,1,라그로타,제로콜라,3,1,0
2023-01-05,연회장_골뱅이무침,7,연회장,골뱅이무침,3,1,0
2023-01-05,미라시아_BBQ Platter,4,미라시아,BBQ Platter,3,1,0
2023-01-05,미라시아_BBQ 고기추가,1,미라시아,BBQ 고기추가,3,1,0
2023-01-05,담하_메밀면 사리,3,담하,메밀면 사리,3,1,0
2023-01-05,담하_들깨 양지탕,8,담하,들깨 양지탕,3,1,0
2023-01-05,연회장_OPUS 2,1,연회장,OPUS 2,3,1,0
2023-01-05,라그로타_미션 서드 카베르네 쉬라,0,라그로타,미션 서드 카베르네 쉬라,3,1,0
2023-01-05,담하_꼬막 비빔밥,0,담하,꼬막 비빔밥,3,1,0
2023-01-05,포레스트릿_코카콜라,152,포레스트릿,코카콜라,3,1,0
2023-01-05,미라시아_브런치(대인) 주중,48,미라시아,브런치(대인) 주중,3,1,0
2023-01-05,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),0,느티나무 셀프BBQ,잔디그늘집 대여료 (12인석),3,1,0
2023-01-05,느티나무 셀프BBQ_쌈야채세트,0,느티나무 셀프BBQ,쌈야채세트,3,1,0
2023-01-05,담하_공깃밥,46,담하,공깃밥,3,1,0
2023-01-05,담하_라면사리,1,담하,라면사리,3,1,0
2023-01-05,미라시아_코카콜라(제로),0,미라시아,코카콜라(제로),3,1,0
2023-01-05,느티나무 셀프BBQ_햇반,0,느티나무 셀프BBQ,햇반,3,1,0
2023-01-05,라그로타_AUS (200g),0,라그로타,AUS (200g),3,1,0
2023-01-05,라그로타_콜라,7,라그로타,콜라,3,1,0
2023-01-05,담하_갱시기,0,담하,갱시기,3,1,0
2023-01-05,느티나무 셀프BBQ_쌈장,0,느티나무 셀프BBQ,쌈장,3,1,0
2023-01-05,미라시아_브런치 2인 패키지 ,9,미라시아,브런치 2인 패키지 ,3,1,0
2023-01-05,미라시아_브런치 4인 패키지 ,1,미라시아,브런치 4인 패키지 ,3,1,0
2023-01-05,연회장_Conference L3,1,연회장,Conference L3,3,1,0
2023-01-05,라그로타_해산물 토마토 스파게티,4,라그로타,해산물 토마토 스파게티,3,1,0
2023-01-05,라그로타_Open Food,0,라그로타,Open Food,3,1,0
2023-01-05,포레스트릿_페스츄리 소시지,78,포레스트릿,페스츄리 소시지,3,1,0
2023-01-05,라그로타_카스,5,라그로타,카스,3,1,0
2023-01-05,화담숲주막_스프라이트,0,화담숲주막,스프라이트,3,1,0
2023-01-05,느티나무 셀프BBQ_1인 수저세트,0,느티나무 셀프BBQ,1인 수저세트,3,1,0
2023-01-05,연회장_주먹밥 (2ea),0,연회장,주먹밥 (2ea),3,1,0
2023-01-05,라그로타_한우 (200g),0,라그로타,한우 (200g),3,1,0
2023-01-05,미라시아_핑크레몬에이드,0,미라시아,핑크레몬에이드,3,1,0
2023-01-05,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,0,카페테리아,한상 삼겹구이 정식(2인) 소요시간 약 15~20분,3,1,0
2023-01-05,연회장_Convention Hall,1,연회장,Convention Hall,3,1,0
2023-01-05,라그로타_하이네켄(생),1,라그로타,하이네켄(생),3,1,0
2023-01-05,미라시아_미라시아 브런치 (패키지),58,미라시아,미라시아 브런치 (패키지),3,1,0
2023-01-05,담하_담하 한우 불고기,45,담하,담하 한우 불고기,3,1,0
2023-01-05,미라시아_브런치(어린이),22,미라시아,브런치(어린이),3,1,0
2023-01-05,느티나무 셀프BBQ_BBQ55(단체),19,느티나무 셀프BBQ,BBQ55(단체),3,1,0
2023-01-05,라그로타_Gls.미션 서드,9,라그로타,Gls.미션 서드,3,1,0
2023-01-05,담하_콜라,2,담하,콜라,3,1,0
2023-01-05,담하_황태해장국,1,담하,황태해장국,3,1,0
2023-01-05,카페테리아_수제 등심 돈까스,143,카페테리아,수제 등심 돈까스,3,1,0
2023-01-05,카페테리아_카페라떼(ICE),17,카페테리아,카페라떼(ICE),3,1,0
2023-01-05,카페테리아_샷 추가,4,카페테리아,샷 추가,3,1,0
2023-01-05,담하_스프라이트,0,담하,스프라이트,3,1,0
2023-01-05,라그로타_G-Charge(3),2,라그로타,G-Charge(3),3,1,0
2023-01-05,포레스트릿_꼬치어묵,481,포레스트릿,꼬치어묵,3,1,0
2023-01-05,라그로타_Gls.Sileni,1,라그로타,Gls.Sileni,3,1,0
2023-01-05,담하_처음처럼,1,담하,처음처럼,3,1,0
2023-01-05,카페테리아_새우튀김 우동,99,카페테리아,새우튀김 우동,3,1,0
2023-01-05,포레스트릿_떡볶이,237,포레스트릿,떡볶이,3,1,0
2023-01-05,담하_참이슬,2,담하,참이슬,3,1,0
2023-01-05,연회장_돈목살 김치찌개 (밥포함),4,연회장,돈목살 김치찌개 (밥포함),3,1,0
2023-01-05,느티나무 셀프BBQ_콜라 (단체),3,느티나무 셀프BBQ,콜라 (단체),3,1,0
2023-01-05,카페테리아_새우 볶음밥,58,카페테리아,새우 볶음밥,3,1,0
2023-01-05,연회장_Conference L2,0,연회장,Conference L2,3,1,0
2023-01-05,카페테리아_복숭아 아이스티,37,카페테리아,복숭아 아이스티,3,1,0
2023-01-05,포레스트릿_복숭아 아이스티,73,포레스트릿,복숭아 아이스티,3,1,0
2023-01-05,카페테리아_돼지고기 김치찌개,80,카페테리아,돼지고기 김치찌개,3,1,0
2023-01-05,연회장_Regular Coffee,0,연회장,Regular Coffee,3,1,0
2023-01-05,카페테리아_카페라떼(HOT),57,카페테리아,카페라떼(HOT),3,1,0
2023-01-05,담하_제로콜라,1,담하,제로콜라,3,1,0
2023-01-05,카페테리아_아메리카노(HOT),117,카페테리아,아메리카노(HOT),3,1,0
2023-01-05,카페테리아_치즈돈까스,77,카페테리아,치즈돈까스,3,1,0
2023-01-05,담하_(후식) 물냉면,0,담하,(후식) 물냉면,3,1,0
2023-01-05,카페테리아_짜장면,89,카페테리아,짜장면,3,1,0
2023-01-05,카페테리아_짜장밥,10,카페테리아,짜장밥,3,1,0
